"","year","month","carrier_name","total_delay","delay_carrier","delay_weather","delay_nas","delay_security","delay_late"
"2223",2014,9,"ExpressJet Airlines Inc.",4490.84117647059,1353,80,1241,0,1817
"2224",2014,9,"Frontier Airlines Inc.",1321.16438356164,268,9,467,0,578
"2225",2014,9,"Hawaiian Airlines Inc.",1857.17647058824,1164,5,338,0,350
"2226",2014,9,"JetBlue Airways",2035.29508196721,587,55,803,6,584
"2227",2014,9,"SkyWest Airlines Inc.",2806.76687116564,771,55,728,3,1250
"2228",2014,9,"Southwest Airlines Co.",10237.488372093,2846,391,1725,19,5256
"2229",2014,9,"United Air Lines Inc.",5560.91891891892,1526,183,1880,1,1971
"2230",2014,9,"US Airways Inc.",3000.6,1133,116,1048,27,676
"2231",2014,9,"Virgin America",2111.38888888889,391,168,920,7,625
"2232",2014,10,"AirTran Airways Corporation",966.892857142857,229,3,270,0,465
"2233",2014,10,"Alaska Airlines Inc.",1166.93220338983,339,32,425,8,362
"2234",2014,10,"Delta Air Lines Inc.",3182.82269503546,1168,90,973,1,950
"2235",2014,10,"Envoy Air",4271.05737704918,950,230,1470,5,1616
"2236",2014,10,"ExpressJet Airlines Inc.",5001.69090909091,1452,75,1422,0,2053
"2237",2014,10,"Hawaiian Airlines Inc.",1439.76470588235,936,3,20,1,479
"2238",2014,10,"JetBlue Airways",2809.30508474576,723,78,1159,6,842
"2239",2014,10,"Southwest Airlines Co.",9953.97674418605,2838,222,1599,3,5292
"2240",2014,10,"United Air Lines Inc.",7210.88888888889,2164,163,2287,0,2596
"2241",2014,10,"US Airways Inc.",3465.08219178082,1239,67,1293,7,859
"2242",2014,10,"Virgin America",2349.8,465,131,1003,9,741
"2243",2014,11,"Alaska Airlines Inc.",1432.01694915254,367,71,449,3,542
"2244",2014,11,"American Airlines Inc.",6404.5,2140,252,1213,5,2794
"2245",2014,11,"Envoy Air",3598.72268907563,892,339,987,4,1377
"2246",2014,11,"Frontier Airlines Inc.",1947.75757575758,305,14,840,0,789
"2247",2014,11,"Hawaiian Airlines Inc.",1203.88235294118,741,15,43,0,405
"2248",2014,11,"JetBlue Airways",3189.22807017544,903,77,1138,6,1066
"2249",2014,11,"SkyWest Airlines Inc.",3640.28915662651,987,90,846,4,1712
"2250",2014,11,"Southwest Airlines Co.",9716.79069767442,2949,227,1342,12,5187
"2251",2014,11,"United Air Lines Inc.",5899.52112676056,1958,242,1478,0,2223
"2252",2014,11,"US Airways Inc.",3288.87671232877,1261,31,1115,6,876
"2253",2014,11,"Virgin America",2848.11111111111,327,195,1426,2,899
"2254",2014,12,"AirTran Airways Corporation",810.2,261,3,160,0,386
"2255",2014,12,"Alaska Airlines Inc.",2215.16949152542,597,43,721,6,848
"2256",2014,12,"American Airlines Inc.",7786.8,2804,83,1529,6,3365
"2257",2014,12,"Envoy Air",4133.96721311475,1178,292,1000,9,1655
"2258",2014,12,"Hawaiian Airlines Inc.",1933.52941176471,1214,47,20,1,651
"2259",2014,12,"JetBlue Airways",3593.31578947368,1122,20,1202,15,1235
"2260",2014,12,"SkyWest Airlines Inc.",4844.0650887574,1286,122,1085,7,2344
"2261",2014,12,"Southwest Airlines Co.",16203.6627906977,4820,341,2125,21,8896
"2262",2014,12,"US Airways Inc.",3391.36486486487,1221,24,1310,13,823
"2263",2014,12,"Virgin America",6602.94444444444,759,353,3331,17,2143
"2264",2015,1,"Alaska Airlines Inc.",1695.89830508475,489,124,395,2,686
"2265",2015,1,"American Airlines Inc.",6858.01234567901,2515,306,1240,8,2788
"2266",2015,1,"Delta Air Lines Inc.",3168.67586206897,1224,285,825,4,830
"2267",2015,1,"Envoy Air",4930.85245901639,1209,444,1247,8,2022
"2268",2015,1,"Frontier Airlines Inc.",2374.88888888889,528,21,769,0,1057
"2269",2015,1,"Hawaiian Airlines Inc.",2092,1006,83,101,10,893
"2270",2015,1,"JetBlue Airways",4845.71929824561,1341,165,1417,20,1902
"2271",2015,1,"SkyWest Airlines Inc.",4161.14772727273,1225,174,776,4,1983
"2272",2015,1,"Southwest Airlines Co.",10574.0581395349,3230,326,1520,10,5487
"2273",2015,1,"Spirit Air Lines",4239.06060606061,616,18,2846,12,748
"2274",2015,1,"United Air Lines Inc.",6337.31168831169,2254,430,1481,0,2172
"2275",2015,1,"US Airways Inc.",3890.77027027027,1363,104,1313,14,1097
"2276",2015,1,"Virgin America",2286.16666666667,556,220,828,8,674
"2277",2015,2,"Alaska Airlines Inc.",1537.1724137931,448,60,383,3,642
"2278",2015,2,"American Airlines Inc.",6270.7875,2080,641,1551,6,1993
"2279",2015,2,"Delta Air Lines Inc.",5143.44520547945,1746,715,1161,1,1520
"2280",2015,2,"Envoy Air",4604.48360655738,989,519,1229,6,1861
"2281",2015,2,"ExpressJet Airlines Inc.",3709.12941176471,1248,130,906,0,1425
"2282",2015,2,"Frontier Airlines Inc.",3419.33333333333,709,84,1189,0,1437
"2283",2015,2,"Hawaiian Airlines Inc.",2332.29411764706,1239,146,43,1,903
"2284",2015,2,"JetBlue Airways",7430.36842105263,2208,364,1799,19,3040
"2285",2015,2,"SkyWest Airlines Inc.",3583.04651162791,956,221,731,3,1672
"2286",2015,2,"Southwest Airlines Co.",9343.52325581395,2928,387,1505,4,4519
"2287",2015,2,"Spirit Air Lines",4897.45454545455,1164,186,1912,5,1630
"2288",2015,2,"United Air Lines Inc.",6291.81333333333,2176,495,1581,0,2039
"2289",2015,2,"US Airways Inc.",4764.74324324324,1652,283,1415,12,1403
"2290",2015,2,"Virgin America",3224.94444444444,508,205,1326,1,1186
"2291",2015,3,"Alaska Airlines Inc.",1693.6,568,43,420,5,658
"2292",2015,3,"American Airlines Inc.",6951.26829268293,2706,225,1327,5,2688
"2293",2015,3,"Envoy Air",3391.61475409836,1034,257,774,10,1317
"2294",2015,3,"Frontier Airlines Inc.",3096.92156862745,695,35,1076,0,1291
"2295",2015,3,"Hawaiian Airlines Inc.",1734.47058823529,1059,106,16,0,553
"2296",2015,3,"JetBlue Airways",6854.85964912281,1918,178,2001,8,2751
"2297",2015,3,"Southwest Airlines Co.",11464.9418604651,3851,327,1485,21,5780
"2298",2015,3,"Spirit Air Lines",4216.44117647059,1056,98,1622,8,1432
"2299",2015,3,"US Airways Inc.",4286.19444444444,1384,146,1455,17,1285
"2300",2015,3,"Virgin America",3177.61111111111,658,204,1104,5,1206
"2301",2015,4,"Alaska Airlines Inc.",1143.45,434,40,277,5,388
"2302",2015,4,"American Airlines Inc.",7020.7125,2129,584,1591,5,2712
"2303",2015,4,"Delta Air Lines Inc.",3731.46853146853,1430,252,983,2,1065
"2304",2015,4,"Envoy Air",2613.1724137931,654,352,726,8,874
"2305",2015,4,"ExpressJet Airlines Inc.",3080.56626506024,1123,62,800,0,1095
"2306",2015,4,"Frontier Airlines Inc.",2115.59259259259,415,23,910,0,768
"2307",2015,4,"Hawaiian Airlines Inc.",880.764705882353,644,25,6,0,205
"2308",2015,4,"JetBlue Airways",4244.48275862069,1238,93,1298,6,1609
"2309",2015,4,"SkyWest Airlines Inc.",2562.71511627907,834,66,541,2,1120
"2310",2015,4,"Southwest Airlines Co.",10550.976744186,3263,423,1492,4,5368
"2311",2015,4,"Spirit Air Lines",3694.70588235294,684,117,1742,6,1147
"2312",2015,4,"United Air Lines Inc.",6329.73076923077,2149,226,1441,0,2513
"2313",2015,4,"US Airways Inc.",3591.22222222222,1381,67,1196,7,940
"2314",2015,4,"Virgin America",2192.72222222222,446,229,712,1,804
"2315",2015,5,"Alaska Airlines Inc.",1144.7,352,20,377,7,388
"2316",2015,5,"American Airlines Inc.",7552.76315789474,2371,814,1594,6,2768
"2317",2015,5,"Delta Air Lines Inc.",4286.02027027027,1549,341,1102,2,1293
"2318",2015,5,"Envoy Air",2676.87068965517,752,421,621,6,877
"2319",2015,5,"ExpressJet Airlines Inc.",4083.91304347826,1326,134,1009,0,1615
"2320",2015,5,"Frontier Airlines Inc.",2805.59183673469,628,14,1134,0,1030
"2321",2015,5,"Hawaiian Airlines Inc.",1270.94117647059,765,18,39,0,449
"2322",2015,5,"JetBlue Airways",3397.45161290323,1028,126,1122,9,1113
"2323",2015,5,"SkyWest Airlines Inc.",2755.97041420118,908,93,591,4,1160
"2324",2015,5,"Southwest Airlines Co.",13773.8837209302,4034,817,1732,9,7182
"2325",2015,5,"Spirit Air Lines",7665.75757575758,1750,269,2562,23,3061
"2326",2015,5,"United Air Lines Inc.",8230.5945945946,2380,511,1958,5,3376
"2327",2015,5,"US Airways Inc.",3400.54166666667,1174,105,1144,11,966
"2328",2015,6,"Alaska Airlines Inc.",1421.79365079365,552,56,285,5,524
"2329",2015,6,"American Airlines Inc.",8538.61538461538,2854,466,1750,8,3460
"2330",2015,6,"Delta Air Lines Inc.",5771.64900662252,1895,537,1498,3,1839
"2331",2015,6,"Envoy Air",3042.22950819672,851,275,783,6,1127
"2332",2015,6,"ExpressJet Airlines Inc.",4946.10285714286,1626,131,1258,0,1932
"2333",2015,6,"Frontier Airlines Inc.",3767.02040816327,745,41,1443,0,1538
"2334",2015,6,"Hawaiian Airlines Inc.",1285.47058823529,975,4,11,1,294
"2335",2015,6,"JetBlue Airways",4831.2380952381,1200,169,1636,6,1820
"2336",2015,6,"SkyWest Airlines Inc.",3623.71022727273,1191,147,688,6,1592
"2337",2015,6,"Southwest Airlines Co.",18300.2209302326,5668,1079,2095,13,9446
"2338",2015,6,"Spirit Air Lines",10753.2727272727,2737,191,3502,17,4306
"2339",2015,6,"United Air Lines Inc.",12517.164556962,3882,542,2505,0,5588
"2340",2015,6,"US Airways Inc.",5507.77142857143,1851,272,1813,24,1548
"2341",2015,6,"Virgin America",3255.35294117647,718,217,1125,5,1191
"2342",2015,7,"Alaska Airlines Inc.",1634.27419354839,554,36,459,10,575
"2343",2015,7,"American Airlines Inc.",10499.1860465116,3493,433,2389,19,4166
"2344",2015,7,"Delta Air Lines Inc.",4978.1724137931,1796,304,1270,3,1604
"2345",2015,7,"Envoy Air",2432.51304347826,675,201,615,2,940
"2346",2015,7,"ExpressJet Airlines Inc.",3660.68674698795,1233,62,932,0,1434
"2347",2015,7,"Frontier Airlines Inc.",3003.57142857143,658,26,1178,0,1141
"2348",2015,7,"Hawaiian Airlines Inc.",1772.17647058824,1087,28,24,2,631
"2349",2015,7,"JetBlue Airways",5007.26984126984,1420,147,1382,8,2050
"2350",2015,7,"SkyWest Airlines Inc.",3656.36904761905,1145,101,703,6,1701
"2351",2015,7,"Southwest Airlines Co.",18942.5348837209,5694,666,2309,12,10262
"2352",2015,7,"Spirit Air Lines",5670.06060606061,1278,101,2160,28,2103
"2353",2015,7,"United Air Lines Inc.",9950.01265822785,3394,305,1794,0,4457
"2354",2015,7,"Virgin America",3750,674,161,1473,20,1422
"2355",2015,8,"Alaska Airlines Inc.",1947.09523809524,546,70,679,20,632
"2356",2015,8,"American Airlines Inc.",10150.5764705882,3761,506,2341,30,3513
"2357",2015,8,"Delta Air Lines Inc.",4728.92465753425,1733,359,1154,2,1480
"2358",2015,8,"Envoy Air",2144.43362831858,742,129,476,3,795
"2359",2015,8,"ExpressJet Airlines Inc.",3253.3696969697,1123,74,795,0,1262
"2360",2015,8,"Frontier Airlines Inc.",2320.67346938776,487,42,970,0,822
"2361",2015,8,"Hawaiian Airlines Inc.",3460.58823529412,1629,62,34,3,1733
"2362",2015,8,"JetBlue Airways",5938.80952380952,1724,277,1357,63,2518
"2363",2015,8,"SkyWest Airlines Inc.",3183.23563218391,1042,104,627,8,1401
"2364",2015,8,"Southwest Airlines Co.",13740.1395348837,4164,789,1923,12,6852
"2365",2015,8,"Spirit Air Lines",7418.45454545455,1408,94,3750,9,2158
"2366",2015,8,"United Air Lines Inc.",7211.15,2317,354,1592,9,2940
"2367",2015,8,"Virgin America",3384.17647058824,699,77,1191,10,1408
"2368",2015,9,"Alaska Airlines Inc.",1166.59016393443,455,30,331,19,331
"2369",2015,9,"American Airlines Inc.",6309.81818181818,2490,298,1505,14,2003
"2370",2015,9,"Envoy Air",1563.97222222222,519,121,395,4,526
"2371",2015,9,"ExpressJet Airlines Inc.",2145.225,808,45,562,0,730
"2372",2015,9,"Frontier Airlines Inc.",1508.59183673469,374,14,458,0,662
"2373",2015,9,"Hawaiian Airlines Inc.",2175.11764705882,1031,161,21,2,961
"2374",2015,9,"JetBlue Airways",3569.42857142857,1093,129,1092,7,1249
"2375",2015,9,"SkyWest Airlines Inc.",2087.22905027933,737,57,443,6,844
"2376",2015,9,"Southwest Airlines Co.",6698.97674418605,2181,343,1093,13,3068
"2377",2015,9,"Spirit Air Lines",3898.24242424242,1045,55,1503,5,1290
"2378",2015,9,"United Air Lines Inc.",4015,1384,125,980,1,1524
"2379",2015,9,"Virgin America",1683.61111111111,441,91,590,5,556
"2380",2015,10,"Alaska Airlines Inc.",1133.01587301587,356,41,361,4,370
"2381",2015,10,"American Airlines Inc.",6614.51685393258,2481,387,1573,12,2162
"2382",2015,10,"Delta Air Lines Inc.",2317.23776223776,1229,55,495,1,537
"2383",2015,10,"Envoy Air",1356.50909090909,522,127,235,2,471
"2384",2015,10,"ExpressJet Airlines Inc.",2445.89873417722,917,29,605,0,895
"2385",2015,10,"Frontier Airlines Inc.",1284.42857142857,389,4,416,0,477
"2386",2015,10,"Hawaiian Airlines Inc.",1253.47058823529,796,16,61,2,377
"2387",2015,10,"JetBlue Airways",3480.22950819672,1195,65,1036,5,1180
"2388",2015,10,"SkyWest Airlines Inc.",2112.8488372093,774,48,414,3,874
"2389",2015,10,"Southwest Airlines Co.",7177.86046511628,2345,301,1155,3,3374
"2390",2015,10,"Spirit Air Lines",3690.3125,175,6,3203,7,299
"2391",2015,10,"United Air Lines Inc.",4034.96470588235,1491,66,887,0,1591
"2392",2015,10,"Virgin America",2767.61111111111,673,76,820,6,1193
"2393",2015,11,"Alaska Airlines Inc.",1475.640625,430,49,470,6,521
"2394",2015,11,"American Airlines Inc.",7263.97752808989,2548,445,1792,49,2430
"2395",2015,11,"Envoy Air",1783.95614035088,555,238,414,1,577
"2396",2015,11,"ExpressJet Airlines Inc.",2890.08805031447,1001,74,750,0,1065
"2397",2015,11,"Frontier Airlines Inc.",2512.10204081633,574,24,984,0,931
"2398",2015,11,"Hawaiian Airlines Inc.",717,505,14,2,0,196
"2399",2015,11,"JetBlue Airways",3184.27118644068,1153,30,885,12,1104
"2400",2015,11,"SkyWest Airlines Inc.",2730.85869565217,840,145,636,3,1107
"2401",2015,11,"Southwest Airlines Co.",8838.41860465116,2942,319,1354,14,4209
"2402",2015,11,"Spirit Air Lines",3846.24242424242,902,95,1843,12,993
"2403",2015,11,"United Air Lines Inc.",5578.29761904762,1702,267,1431,1,2177
"2404",2015,11,"Virgin America",2102.89473684211,615,117,589,11,770
"2405",2015,12,"Alaska Airlines Inc.",1504.84375,469,65,457,8,505
"2406",2015,12,"American Airlines Inc.",9200.11956521739,3283,516,2238,26,3137
"2407",2015,12,"Delta Air Lines Inc.",5296.83673469388,1777,594,1191,2,1732
"2408",2015,12,"Envoy Air",1879.93636363636,506,350,385,6,634
"2409",2015,12,"ExpressJet Airlines Inc.",3496.98136645963,1244,71,791,0,1392
"2410",2015,12,"Frontier Airlines Inc.",2895.06,617,99,912,0,1267
"2411",2015,12,"Hawaiian Airlines Inc.",1095.82352941176,820,10,7,2,257
"2412",2015,12,"JetBlue Airways",7398.38333333333,2391,185,1490,27,3305
"2413",2015,12,"Southwest Airlines Co.",14447.7674418605,4251,563,1745,23,7866
"2414",2015,12,"Spirit Air Lines",5427.27272727273,1414,99,1878,24,2012
"2415",2015,12,"United Air Lines Inc.",8024.05813953488,2477,400,1764,0,3383
"2416",2015,12,"Virgin America",5257.55,704,158,2033,22,2340
"2417",2016,1,"Alaska Airlines Inc.",1291.875,363,69,417,4,438
"2418",2016,1,"American Airlines Inc.",7320.71578947368,3076,382,1551,15,2296
"2419",2016,1,"Delta Air Lines Inc.",3973.06081081081,1544,414,905,1,1109
"2420",2016,1,"ExpressJet Airlines Inc.",2471.26993865031,1025,65,521,0,860
"2421",2016,1,"Frontier Airlines Inc.",1394.46,363,30,412,0,589
"2422",2016,1,"Hawaiian Airlines Inc.",1091.05882352941,803,51,16,4,217
"2423",2016,1,"JetBlue Airways",5711.75806451613,1956,193,1088,18,2456
"2424",2016,1,"SkyWest Airlines Inc.",3559.86885245902,1170,150,743,4,1493
"2425",2016,1,"Southwest Airlines Co.",7626.1511627907,2515,283,1172,13,3643
"2426",2016,1,"Spirit Air Lines",5595.81818181818,1568,102,1865,18,2042
"2427",2016,1,"United Air Lines Inc.",3989.76744186047,1438,194,1024,1,1334
"2428",2016,1,"Virgin America",3783.2,655,115,1563,4,1447
"2429",2016,2,"Alaska Airlines Inc.",986.571428571429,353,48,269,4,313
"2430",2016,2,"American Airlines Inc.",6878.04210526316,2317,343,1972,11,2236
"2431",2016,2,"Delta Air Lines Inc.",3989.67333333333,1436,384,985,2,1182
"2432",2016,2,"ExpressJet Airlines Inc.",2953.70625,1117,40,688,0,1109
"2433",2016,2,"Frontier Airlines Inc.",1477.25,365,36,370,0,706
"2434",2016,2,"Hawaiian Airlines Inc.",948.882352941176,570,36,20,2,320
"2435",2016,2,"JetBlue Airways",7777.90322580645,2205,435,1632,13,3493
"2436",2016,2,"SkyWest Airlines Inc.",2672.7650273224,911,118,532,3,1108
"2437",2016,2,"Southwest Airlines Co.",5917.05813953488,1855,360,961,7,2734
"2438",2016,2,"Spirit Air Lines",7039.57575757576,1217,68,3975,7,1772
"2439",2016,2,"United Air Lines Inc.",4502.73493975904,1256,287,1341,0,1619
"2440",2016,2,"Virgin America",2370.45,441,196,891,13,830
"2441",2016,3,"Alaska Airlines Inc.",1357.03125,400,18,454,9,475
"2442",2016,3,"American Airlines Inc.",9155.07608695652,3070,362,2286,33,3404
"2443",2016,3,"ExpressJet Airlines Inc.",2795.78787878788,1055,61,675,0,1005
"2444",2016,3,"Frontier Airlines Inc.",2761.80487804878,591,64,735,0,1373
"2445",2016,3,"Hawaiian Airlines Inc.",1229.94117647059,625,82,18,8,496
"2446",2016,3,"JetBlue Airways",5412.33870967742,1737,97,1283,24,2272
"2447",2016,3,"SkyWest Airlines Inc.",3499.29787234043,1112,133,777,4,1474
"2448",2016,3,"Southwest Airlines Co.",10795.5465116279,2904,501,1935,14,5442
"2449",2016,3,"Spirit Air Lines",6653.94117647059,96,6,6436,1,115
"2450",2016,3,"United Air Lines Inc.",6255.97674418605,1857,234,1590,0,2574
"2451",2016,3,"Virgin America",4356.7619047619,675,129,1807,8,1737
"2452",2016,4,"Alaska Airlines Inc.",1032,321,12,370,5,324
"2453",2016,4,"American Airlines Inc.",7363.65217391304,2517,385,1956,12,2494
"2454",2016,4,"Delta Air Lines Inc.",3114.75342465753,1488,120,656,1,850
"2455",2016,4,"ExpressJet Airlines Inc.",2030.95180722892,843,37,493,0,657
"2456",2016,4,"Frontier Airlines Inc.",1259.48936170213,278,11,383,0,588
"2457",2016,4,"Hawaiian Airlines Inc.",826.588235294118,459,13,135,3,216
"2458",2016,4,"JetBlue Airways",5074.17741935484,1605,58,1187,10,2213
"2459",2016,4,"SkyWest Airlines Inc.",2043.23469387755,749,73,385,1,836
"2460",2016,4,"Southwest Airlines Co.",10663.5930232558,2881,427,1855,19,5482
"2461",2016,4,"Spirit Air Lines",4457.45714285714,1001,82,1853,13,1509
"2462",2016,4,"United Air Lines Inc.",4451.05747126437,1344,156,1102,0,1850
"2463",2016,4,"Virgin America",3080.85714285714,569,154,1082,15,1262
"2464",2016,5,"Alaska Airlines Inc.",950.921875,332,17,334,5,263
"2465",2016,5,"American Airlines Inc.",10275.0568181818,3406,782,2532,18,3537
"2466",2016,5,"Delta Air Lines Inc.",3581.67586206897,1689,148,735,3,1006
"2467",2016,5,"Frontier Airlines Inc.",2116.46153846154,423,69,596,0,1029
"2468",2016,5,"Hawaiian Airlines Inc.",1141.47058823529,660,73,38,0,370
"2469",2016,5,"JetBlue Airways",3685.80597014925,1273,142,895,10,1366
"2470",2016,5,"Southwest Airlines Co.",11050.9651162791,2817,646,1820,19,5750
"2471",2016,5,"Spirit Air Lines",4438.5,939,162,1892,13,1433
"2472",2016,5,"United Air Lines Inc.",5692.08235294118,1665,289,1411,0,2327
"2473",2016,5,"Virgin America",3485.71428571429,797,156,1131,6,1396
"2474",2016,6,"Alaska Airlines Inc.",1391.76470588235,393,40,487,7,464
"2475",2016,6,"American Airlines Inc.",15658.1011235955,5111,920,3365,21,6242
"2476",2016,6,"Delta Air Lines Inc.",5869.50993377483,2058,406,1381,3,2021
"2477",2016,6,"ExpressJet Airlines Inc.",3854.08024691358,1590,72,792,0,1400
"2478",2016,6,"Frontier Airlines Inc.",2441.20754716981,565,23,919,0,934
"2479",2016,6,"Hawaiian Airlines Inc.",1416.58823529412,956,12,32,2,415
"2480",2016,6,"JetBlue Airways",5592.78787878788,1577,169,1555,16,2275
"2481",2016,6,"Southwest Airlines Co.",17003.1264367816,4744,793,2400,56,9010
"2482",2016,6,"Spirit Air Lines",4811.52941176471,1119,113,1897,21,1662
"2483",2016,6,"United Air Lines Inc.",7207.80898876405,2081,416,1729,0,2982
"2484",2016,6,"Virgin America",3748.61904761905,935,207,1059,53,1495
"2485",2016,7,"Alaska Airlines Inc.",1141.94029850746,390,28,416,9,299
"2486",2016,7,"American Airlines Inc.",17371.0113636364,5382,1033,4060,26,6870
"2487",2016,7,"Delta Air Lines Inc.",8121.78911564626,2694,628,2224,2,2573
"2488",2016,7,"ExpressJet Airlines Inc.",5309.01840490798,2045,111,1105,0,2049
"2489",2016,7,"Frontier Airlines Inc.",4496.92452830189,1006,60,1441,0,1991
"2490",2016,7,"Hawaiian Airlines Inc.",2179.47058823529,1232,45,44,1,858
"2491",2016,7,"JetBlue Airways",8583.81818181818,2387,407,2258,18,3513
"2492",2016,7,"Southwest Airlines Co.",21420.3793103448,6461,1093,2716,17,11133
"2493",2016,7,"Spirit Air Lines",6028.85294117647,390,41,4820,2,776
"2494",2016,7,"Virgin America",3838.52380952381,902,193,1307,6,1431
"2495",2016,8,"Alaska Airlines Inc.",1318.14925373134,389,41,483,11,393
"2496",2016,8,"American Airlines Inc.",15074.2580645161,4898,912,3656,44,5565
"2497",2016,8,"Delta Air Lines Inc.",9333.31125827815,4494,250,1494,11,3084
"2498",2016,8,"Frontier Airlines Inc.",3607.50943396226,828,55,1073,0,1652
"2499",2016,8,"Hawaiian Airlines Inc.",1115.58823529412,689,4,29,1,392
"2500",2016,8,"JetBlue Airways",6612.07575757576,1848,263,1670,23,2808
"2501",2016,8,"SkyWest Airlines Inc.",3371.47668393782,1035,119,728,4,1485
"2502",2016,8,"Southwest Airlines Co.",11964.6206896552,3229,676,2181,34,5845
"2503",2016,8,"Spirit Air Lines",6954.32352941176,653,131,4928,17,1226
"2504",2016,8,"United Air Lines Inc.",8172.07954545455,2175,370,2152,20,3455
